orderItemId,orderId,variantId,quantity,price
1151,487,38243,1,29000
1152,488,32560,2,43000
1153,488,126306,2,30000
1154,488,47631,1,38000
1155,488,127920,1,29000
1156,489,89835,2,73000
1157,489,37493,2,22000
1158,489,171247,3,67000
1159,489,67692,2,95000
1160,490,205194,3,20000
1161,490,81082,1,44000
1162,491,88718,2,70000
1163,491,91819,2,35000
1164,491,15028,2,47000
1165,492,36364,1,58000
1166,492,13613,1,83000
1167,492,110741,1,67000
1168,492,49982,2,22000
1169,493,46476,2,54000
1170,493,140443,1,39000
1171,493,177402,3,56000
1172,494,7872,2,63000
1173,494,54743,2,75000
1174,494,71678,3,38000
1175,495,77189,2,61000
1176,495,163878,3,48000
1177,496,235477,3,20000
1178,496,109767,3,52000
1179,496,86569,3,29000
1180,497,22372,2,37000
1181,497,149698,2,62000
1182,497,202191,2,37000
1183,498,117366,1,21000
1184,498,211428,2,61000
1185,498,83983,3,25000
1186,499,135973,1,37000
1187,499,39192,1,30000
1188,499,71448,2,20000
1189,500,134449,3,49000
1190,500,175198,1,27000
1191,501,8937,3,70000
1192,502,221487,1,95000
1193,503,164143,1,40000
1194,504,102057,2,48000
1195,504,94642,1,46000
1196,505,34325,1,80000
1197,506,202887,2,24000
1198,507,232949,3,67000
1199,507,230984,1,98000
1200,507,67841,1,56000
1201,507,50321,3,33000
1202,508,166422,3,63000
1203,509,208916,2,27000
1204,509,228295,3,39000
1205,509,55363,3,39000
1206,510,12307,3,65000
1207,510,20538,2,98000
1208,510,128041,2,44000
1209,510,231737,1,38000
1210,511,188613,1,89000
1211,511,24157,3,65000
1212,511,232666,1,51000
1213,512,184559,1,28000
1214,512,219559,1,28000
1215,512,147934,3,91000
1216,513,34602,1,23000
1217,513,19437,2,57000
1218,513,24388,1,89000
1219,514,57339,2,71000
1220,515,33285,2,91000
1221,515,135691,1,46000
1222,515,52176,1,54000
1223,515,213677,3,43000
1224,516,214751,2,81000
1225,516,44758,3,99000
1226,516,227245,3,70000
1227,516,82793,1,90000
1228,517,179350,3,31000
1229,517,106668,3,40000
1230,518,18656,3,36000
1231,518,181121,1,32000
1232,518,28080,1,83000
1233,519,69239,2,76000
1234,519,142699,1,71000
1235,519,215008,3,42000
1236,519,161654,2,20000
1237,520,239196,2,96000
1238,520,211766,3,63000
1239,520,146671,2,21000
1240,520,53869,1,39000
1241,521,91095,3,52000
1242,521,230942,2,69000
1243,521,169352,2,46000
1244,522,131034,1,24000
1245,522,110265,3,73000
1246,522,170823,1,49000
1247,522,227910,1,97000
1248,523,66716,2,38000
1249,524,215176,3,87000
1250,524,81031,1,52000
1251,525,157656,2,95000
1252,525,10078,3,58000
1253,526,69212,2,36000
1254,526,194544,1,71000
1255,526,233195,2,78000
1256,526,117113,1,22000
1257,527,80265,2,73000
1258,527,163942,2,44000
1259,527,46432,2,67000
1260,528,227311,2,47000
1261,528,35126,2,78000
1262,528,48096,2,75000
1263,529,143784,2,40000
1264,529,113720,1,44000
1265,530,163141,1,93000
1266,531,64448,2,71000
1267,531,27944,1,37000
1268,531,89383,1,88000
1269,532,146591,2,74000
1270,532,238,2,97000
1271,532,125340,3,44000
1272,533,56914,3,82000
1273,533,43626,1,47000
1274,533,97732,2,80000
1275,533,72787,2,39000
1276,534,88236,3,43000
1277,534,146729,3,43000
1278,534,138918,1,67000
1279,534,66825,1,30000
1280,535,83146,3,40000
1281,535,85424,2,57000
1282,535,161656,1,30000
1283,536,18541,3,82000
1284,536,59612,3,94000
1285,536,87827,1,79000
1286,536,169997,2,62000
1287,537,50303,1,93000
1288,537,169333,1,25000
1289,537,39395,3,36000
1290,538,147334,2,90000
1291,539,105485,3,75000
1292,540,217199,2,82000
1293,540,26399,1,26000
1294,540,92643,3,22000
1295,541,225215,2,70000
1296,542,149917,3,65000
1297,542,236078,3,29000
1298,543,167828,3,79000
1299,544,209890,2,47000
1300,544,32948,2,44000
1301,545,137223,1,33000
1302,545,11144,2,52000
1303,545,119665,2,63000
1304,545,159443,1,43000
1305,546,130563,2,99000
1306,547,54739,2,44000
1307,547,52206,3,37000
1308,547,105258,3,80000
1309,548,171146,2,27000
1310,548,153582,2,49000
1311,549,203775,2,81000
1312,549,226665,1,99000
1313,549,52081,3,68000
1314,550,77015,1,47000
1315,550,25218,2,42000
1316,550,214955,2,22000
1317,550,172878,1,46000
1318,551,62865,3,75000
1319,552,32379,2,22000
1320,552,169640,1,58000
1321,552,55140,3,22000
1322,553,208500,3,54000
1323,553,120057,3,45000
1324,553,30129,2,78000
1325,553,153912,2,41000
1326,554,76519,1,84000
1327,554,88196,2,20000
1328,554,72317,1,38000
1329,555,226005,1,43000
1330,555,24001,2,82000
1331,555,105138,2,70000
1332,556,50125,2,53000
1333,556,127017,3,79000
1334,556,114853,2,90000
1335,557,106197,2,80000
1336,558,204175,2,92000
1337,558,25010,2,22000
1338,558,236483,3,35000
1339,559,115299,2,62000
1340,559,54547,1,33000
1341,560,178477,3,81000
1342,560,216479,3,42000
1343,560,82714,2,49000
1344,561,143593,2,51000
1345,561,162284,3,80000
1346,561,195915,3,26000
1347,561,104923,2,42000
1348,562,227134,1,80000
1349,562,149840,2,87000
1350,562,222427,1,55000
1351,563,164681,1,70000
1352,564,126360,2,75000
1353,565,205303,1,87000
1354,565,149264,3,84000
1355,565,193998,1,96000
1356,566,216859,1,54000
1357,567,188534,3,76000
1358,568,70028,2,81000
1359,568,69392,1,30000
1360,568,213620,1,71000
1361,568,185635,3,67000
1362,569,177098,2,52000
1363,570,49156,3,44000
1364,570,195367,2,30000
1365,570,155215,1,73000
1366,570,222875,2,28000
1367,571,168172,1,53000
1368,571,171052,1,36000
1369,572,28885,2,75000
1370,572,7268,2,57000
1371,572,163792,1,81000
1372,572,46906,1,25000
1373,573,78457,3,78000
1374,574,112071,2,84000
1375,575,29971,3,80000
1376,575,175097,3,54000
1377,576,30571,3,46000
1378,576,24899,2,44000
1379,576,113329,1,56000
1380,577,19874,1,35000
1381,577,77913,2,77000
1382,577,232963,1,90000
1383,578,143264,1,93000
1384,578,142094,3,67000
1385,579,110358,2,25000
1386,579,148703,2,90000
1387,579,102284,2,41000
1388,580,42267,1,88000
1389,580,215777,3,95000
1390,580,118138,3,99000
1391,580,163191,1,90000
1392,581,175764,2,94000
1393,581,4073,2,81000
1394,581,173247,3,21000
1395,581,203318,1,88000
1396,582,184463,1,78000
1397,582,214622,2,40000
1398,583,223098,2,50000
1399,583,67488,2,89000
1400,584,52947,1,81000
1401,584,189757,3,56000
1402,584,185475,1,25000
1403,585,139684,1,89000
1404,585,31226,1,21000
1405,585,42602,3,45000
1406,585,77317,3,97000
1407,586,125997,1,69000
1408,586,54357,3,94000
1409,586,32340,1,39000
1410,587,197719,1,46000
1411,587,127926,2,80000
1412,587,142092,1,46000
1413,588,25639,2,69000
1414,588,71825,3,46000
1415,589,71811,1,91000
1416,589,238073,1,85000
1417,590,223997,3,82000
1418,590,16112,1,57000
1419,590,86503,1,33000
1420,591,29779,1,54000
1421,591,99718,3,80000
1422,592,94944,3,47000
1423,592,37776,2,28000
1424,593,180615,1,89000
1425,593,168206,3,82000
1426,593,91576,3,33000
1427,594,200266,1,27000
1428,595,146652,3,40000
1429,596,229834,2,91000
1430,596,229810,2,50000
1431,597,125952,1,60000
1432,598,95806,1,78000
1433,598,140851,1,33000
1434,598,225642,2,47000
1435,599,60256,3,23000
1436,599,104694,3,36000
1437,600,187352,3,66000
1438,600,194016,3,53000
1439,600,105825,2,68000
1440,601,161861,1,88000
1441,601,193331,1,72000
1442,601,112849,3,71000
1443,602,55147,1,47000
1444,602,102251,2,95000
1445,602,167124,3,28000
1446,602,99586,1,88000
1447,603,192704,2,70000
1448,603,200612,3,37000
1449,604,2596,1,39000
1450,604,145444,3,95000
1451,604,88799,1,41000
1452,605,62191,1,51000
1453,605,128928,3,35000
1454,605,61131,2,52000
1455,605,112888,2,91000
1456,606,115524,1,23000
1457,606,176893,1,66000
1458,606,146,2,71000
1459,607,153631,2,20000
1460,608,168938,1,74000
1461,608,113962,3,43000
1462,608,127964,1,70000
1463,609,49790,1,82000
1464,609,84821,2,66000
1465,609,192171,2,52000
1466,610,70688,1,74000
1467,610,13225,1,95000
1468,610,53462,1,66000
1469,610,61460,3,27000
1470,611,239788,2,55000
1471,611,4972,2,69000
1472,612,111835,2,76000
1473,612,121544,1,54000
1474,612,87194,3,68000
1475,613,109249,1,92000
1476,613,91530,1,57000
1477,614,212254,1,28000
1478,614,221530,2,24000
1479,614,187335,2,63000
1480,615,193877,1,20000
1481,615,180435,3,48000
1482,615,139467,3,61000
1483,616,200319,1,79000
1484,617,38382,1,95000
1485,617,72755,2,34000
1486,617,234618,1,42000
1487,618,35890,3,25000
1488,618,114739,2,40000
1489,619,221037,2,95000
1490,619,155754,1,48000
1491,620,171734,3,28000
1492,620,173531,3,64000
1493,620,22264,3,95000
1494,621,96033,2,72000
1495,622,68280,2,95000
1496,622,236633,1,30000
1497,622,89636,2,65000
1498,622,177947,2,69000
1499,623,29728,3,58000
1500,623,26779,1,82000
1501,623,175651,1,36000
1502,624,187280,3,25000
1503,624,58114,3,28000
1504,624,5656,1,77000
1505,625,78613,3,36000
1506,625,128996,1,61000
1507,625,200543,1,45000
1508,625,176065,1,38000
1509,626,121961,1,92000
1510,626,101088,2,31000
1511,626,159760,3,55000
1512,626,30719,1,63000
1513,627,69864,1,47000
1514,627,86879,1,40000
1515,627,167664,2,99000
1516,627,226326,3,32000
1517,628,173301,1,64000
1518,628,92122,3,55000
1519,628,59558,2,31000
1520,628,84974,2,73000
1521,629,156832,3,65000
1522,630,11353,2,99000
1523,630,74911,1,79000
1524,630,136777,2,97000
1525,630,220396,2,70000
1526,631,83713,2,21000
1527,631,123632,1,23000
1528,631,213348,1,64000
1529,631,164938,3,44000
1530,632,6902,1,68000
1531,632,48084,3,42000
1532,632,207,2,21000
1533,633,66297,3,95000
1534,633,159694,2,92000
1535,633,29460,2,85000
1536,634,43662,1,82000
1537,634,44908,1,46000
1538,634,149587,1,52000
1539,635,10373,1,98000
1540,635,4121,3,30000
1541,636,173103,2,99000
1542,636,233730,2,61000
1543,636,159743,1,97000
1544,636,152260,2,20000
1545,637,175328,1,31000
1546,637,122403,1,42000
1547,638,199591,2,43000
1548,638,3823,1,73000
1549,638,160089,1,95000
1550,639,36206,1,28000
1551,639,73035,1,88000
1552,640,4361,1,31000
1553,640,21601,1,27000
1554,640,113814,3,75000
1555,640,221110,1,83000
1556,641,89247,1,29000
1557,642,137220,3,58000
1558,642,136049,1,97000
1559,642,47449,3,33000
1560,643,236553,3,60000
1561,643,174975,1,27000
1562,643,71247,2,46000
1563,643,15910,2,89000
1564,644,238493,1,33000
1565,644,30724,3,27000
1566,644,146530,1,27000
1567,644,176105,3,49000
1568,645,113333,3,85000
1569,645,176289,3,86000
1570,646,191839,1,70000
1571,646,2030,2,50000
1572,646,81841,3,83000
1573,646,160855,3,78000
1574,647,148629,3,23000
1575,647,9349,1,46000
1576,647,161482,3,47000
1577,647,69353,1,21000
1578,648,13810,1,87000
1579,648,55851,2,45000
1580,648,6900,2,24000
1581,649,34663,2,95000
1582,649,134355,2,80000
1583,650,117520,2,35000
1584,650,36023,1,55000
1585,650,30814,2,34000
1586,651,80896,2,24000
1587,652,67081,1,96000
1588,653,156528,3,38000
1589,653,67500,2,77000
1590,653,144552,3,35000
1591,654,95801,1,73000
1592,655,223373,3,90000
1593,655,88987,1,36000
1594,656,101769,2,83000
1595,657,128423,2,42000
1596,657,153914,2,58000
1597,657,12749,1,84000
1598,657,2130,3,67000
1599,658,25906,1,94000
1600,658,136362,1,51000
1601,659,107593,1,29000
1602,660,187801,1,96000
1603,660,196471,2,56000
1604,660,161549,3,37000
1605,660,210112,3,72000
1606,661,216638,3,43000
1607,662,96042,1,62000
1608,662,7674,1,75000
1609,662,209328,2,81000
1610,662,47454,3,97000
1611,663,151792,3,71000
1612,663,96154,1,20000
1613,664,112990,2,66000
1614,664,21920,1,84000
1615,664,189278,2,57000
1616,665,172356,3,20000
1617,665,91559,3,65000
1618,665,51574,1,72000
1619,666,40420,1,54000
1620,666,117127,2,62000
1621,667,196274,2,25000
1622,668,9603,2,43000
1623,668,79313,3,33000
1624,668,14171,2,31000
1625,669,28527,1,54000
1626,669,137305,3,78000
1627,670,2871,3,81000
1628,670,73187,3,20000
1629,670,67861,3,26000
1630,670,99680,1,72000
1631,671,143322,1,93000
1632,671,79890,1,60000
1633,671,156021,1,82000
1634,672,40144,3,79000
1635,672,149439,3,90000
1636,673,128871,3,38000
1637,673,116071,1,83000
1638,674,13069,2,53000
1639,675,110098,2,37000
1640,675,222878,1,89000
1641,675,1394,1,32000
1642,675,221387,2,35000
1643,676,93974,2,96000
1644,676,217169,2,54000
1645,676,165791,1,74000
1646,677,158413,3,93000
1647,677,59589,1,83000
1648,677,2836,3,67000
1649,677,53510,1,32000
1650,678,87800,1,49000
1651,679,200172,3,25000
1652,679,144505,2,50000
1653,679,90522,3,36000
1654,680,177972,3,79000
1655,680,125917,2,60000
1656,681,200277,3,21000
1657,681,166654,3,30000
1658,681,136463,3,75000
1659,682,187434,2,47000
1660,683,176141,3,93000
1661,683,24254,1,61000
1662,683,129162,3,32000
1663,683,220577,3,37000
1664,684,232341,1,24000
1665,684,12395,1,87000
1666,684,142108,2,46000
1667,684,123988,2,41000
1668,685,188531,1,95000
1669,685,55734,2,21000
1670,685,43116,2,99000
1671,686,81235,3,47000
1672,687,239057,1,24000
1673,687,169535,1,39000
1674,688,189491,2,81000
1675,688,90779,1,37000
1676,688,223212,3,53000
1677,689,126068,3,45000
1678,689,56453,1,89000
1679,690,90135,3,51000
1680,690,62132,1,59000
1681,690,207255,3,85000
1682,691,193918,3,83000
1683,691,160861,3,79000
1684,692,148801,1,57000
1685,692,64608,1,71000
1686,693,5929,3,82000
1687,693,72693,1,72000
1688,693,73209,1,38000
1689,693,137673,1,93000
1690,694,61862,1,83000
1691,695,71399,3,45000
1692,695,234693,2,80000
1693,695,204915,1,80000
1694,695,223374,2,80000
1695,696,163394,2,32000
1696,696,186751,3,69000
1697,696,184272,3,23000
1698,696,80166,3,48000
1699,697,33078,2,61000
1700,697,151516,3,79000
1701,697,9870,3,34000
1702,698,104349,3,32000
1703,698,90180,3,86000
1704,698,165155,3,91000
1705,698,146324,3,28000
1706,699,42990,1,91000
1707,699,12309,2,36000
1708,700,14807,2,48000
1709,701,129719,3,47000
1710,701,218572,2,21000
1711,701,98340,2,48000
1712,702,85565,1,50000
1713,702,187600,2,54000
1714,702,211006,1,43000
1715,702,81680,2,71000
1716,703,110889,3,73000
1717,703,84763,2,96000
1718,703,29070,3,71000
1719,703,226402,2,35000
1720,704,218730,2,32000
1721,704,203934,1,34000
1722,704,201207,3,32000
1723,705,139668,2,29000
1724,705,24404,2,73000
1725,705,238275,1,46000
1726,706,67573,3,93000
1727,706,21044,1,76000
1728,706,38108,1,96000
1729,707,79389,1,59000
1730,707,21249,2,68000
1731,707,198286,2,67000
1732,707,171068,2,82000
1733,708,2596,2,29000
1734,709,94815,1,52000
1735,709,230615,1,91000
1736,709,210653,3,48000
1737,709,24231,1,31000
1738,710,76797,3,74000
1739,711,13365,2,29000
1740,712,170120,3,30000
1741,712,42432,3,29000
1742,713,47318,2,23000
1743,713,91608,1,45000
1744,713,221169,1,37000
1745,714,56865,2,49000
1746,714,109652,1,90000
1747,715,222679,2,55000
1748,716,31846,3,42000
1749,717,234136,2,47000
1750,718,207868,1,60000
1751,718,31792,3,57000
1752,718,82932,3,60000
1753,718,159953,1,45000
1754,719,51351,1,31000
1755,719,110028,3,84000
1756,719,75080,1,30000
1757,719,37,3,98000
1758,720,127863,1,86000
1759,720,1692,3,64000
1760,720,58212,3,52000
1761,720,63796,1,71000
1762,721,176952,2,25000
1763,721,110239,2,75000
1764,721,147426,1,45000
1765,721,134915,1,96000
1766,722,44966,2,51000
1767,722,16708,3,94000
1768,722,219488,1,62000
1769,723,206739,1,57000
1770,723,188713,1,42000
1771,723,108479,3,34000
1772,723,112758,2,22000
1773,724,166993,2,41000
1774,724,156387,3,47000
1775,724,201737,3,99000
1776,725,104225,3,25000
1777,725,5271,3,71000
1778,725,28431,1,47000
1779,725,91951,1,71000
1780,726,29853,2,61000
1781,727,234966,3,64000
1782,727,43261,1,59000
1783,727,64858,1,52000
1784,727,53526,3,76000
1785,728,209328,1,53000
1786,728,25474,3,34000
1787,728,204040,1,93000
1788,728,52550,1,38000
1789,729,238018,1,28000
1790,729,174058,1,50000
1791,730,108158,3,90000
1792,730,42105,1,68000
1793,731,194527,1,57000
1794,731,17843,3,61000
1795,731,53293,3,52000
1796,731,80378,2,59000
1797,732,32014,1,76000
1798,732,10016,3,41000
1799,733,205085,3,33000
1800,733,185237,3,65000
1801,734,108598,2,36000
1802,734,29949,3,84000
1803,735,229727,3,80000
1804,735,161312,1,59000
1805,735,179833,1,92000
1806,735,215198,1,83000
1807,736,185664,1,20000
1808,736,116690,3,97000
1809,736,49367,2,46000
1810,736,185837,2,96000
1811,737,203550,3,83000
1812,737,121407,1,34000
1813,737,87067,1,71000
1814,737,217815,1,87000
1815,738,223794,1,50000
1816,738,28141,1,24000
1817,739,19338,2,29000
1818,739,175986,2,99000
1819,740,179669,3,80000
1820,740,207131,1,82000
1821,740,50666,1,79000
1822,740,156211,3,81000
1823,741,132726,2,65000
1824,741,129797,3,94000
1825,742,167327,1,49000
1826,742,120727,1,50000
1827,743,37588,3,58000
1828,743,127184,3,75000
1829,743,23121,3,58000
1830,744,199515,1,35000
1831,744,107530,3,37000
1832,745,43083,2,59000
1833,745,151150,1,22000
1834,745,108944,2,68000
1835,746,27857,2,90000
1836,746,59918,3,84000
1837,747,150167,2,63000
1838,747,224118,3,76000
1839,747,65220,1,23000
1840,747,40434,2,96000
1841,748,218611,3,83000
1842,748,201339,3,99000
1843,748,215755,3,74000
1844,749,219818,1,22000
1845,749,207916,1,47000
1846,749,3978,1,24000
1847,749,184052,3,36000
1848,750,7730,2,26000
1849,750,7920,1,39000
1850,751,134441,3,74000
1851,751,79285,1,72000
1852,751,136331,1,42000
1853,752,173619,1,48000
1854,753,239190,1,59000
1855,754,110354,1,70000
1856,755,200192,1,74000
1857,755,111732,1,54000
1858,756,205840,1,28000
1859,756,173314,3,23000
1860,757,134372,2,69000
1861,757,102950,3,37000
1862,757,75272,3,34000
1863,758,11374,3,96000
1864,759,788,1,27000
1865,760,134627,3,85000
1866,760,222513,1,49000
1867,760,115916,2,57000
1868,760,89169,1,47000
1869,761,28442,3,83000
1870,761,145298,2,88000
1871,761,70188,3,31000
1872,761,71011,3,20000
1873,762,26245,2,40000
1874,762,215848,3,83000
1875,762,11680,2,27000
1876,762,48190,3,92000
1877,763,223876,1,65000
1878,763,59003,2,25000
1879,764,100318,3,33000
1880,765,36815,3,34000
1881,765,33364,1,65000
1882,765,100705,3,71000
1883,765,31138,2,28000
1884,766,136376,3,57000
1885,766,224303,2,57000
1886,767,159547,3,59000
1887,767,43795,2,67000
1888,767,234707,1,55000
1889,768,80524,1,94000
1890,768,142721,2,79000
1891,768,6835,2,86000
1892,768,213389,1,55000
1893,769,65159,2,53000
1894,770,15311,1,72000
1895,770,139548,3,54000
1896,770,149056,1,55000
1897,770,537,3,60000
1898,771,120990,1,81000
1899,772,45389,3,61000
1900,772,179368,2,87000
1901,772,90267,2,91000
1902,772,36780,3,56000
1903,773,168048,3,46000
1904,773,96252,1,47000
1905,773,49391,3,45000
1906,774,235077,2,24000
1907,774,212139,2,22000
1908,774,122119,1,44000
1909,775,209884,2,94000
1910,775,178301,3,48000
1911,775,38844,1,34000
1912,775,169622,3,65000
1913,776,75123,3,77000
1914,776,140698,2,60000
1915,777,57443,3,78000
1916,777,236282,2,48000
1917,777,131572,3,53000
1918,778,58115,2,32000
1919,778,96123,2,29000
1920,778,56538,2,90000
1921,778,110471,2,61000
1922,779,6660,1,69000
1923,779,127917,1,82000
1924,779,55007,2,49000
1925,780,173993,2,98000
1926,780,138923,2,27000
1927,781,238292,3,54000
1928,781,86192,3,37000
1929,781,55528,1,96000
1930,782,231140,3,38000
1931,782,72532,2,33000
1932,782,8768,2,78000
1933,783,222316,3,54000
1934,783,129921,1,63000
1935,783,143746,3,34000
1936,783,154339,1,36000
1937,784,38150,2,69000
1938,784,22172,3,45000
1939,784,123224,3,72000
1940,784,91991,2,47000
1941,785,142022,2,77000
1942,785,36366,3,25000
1943,786,11856,1,22000
1944,786,108088,3,78000
1945,787,29620,2,58000
1946,787,128804,2,63000
1947,788,235438,3,49000
1948,788,13620,1,42000
1949,788,193094,1,22000
1950,788,56256,2,87000
1951,789,111965,1,55000
1952,789,213917,2,24000
1953,789,144756,3,83000
1954,790,71721,2,96000
1955,790,67354,1,87000
1956,791,181391,1,75000
1957,791,134977,1,92000
1958,792,15157,3,35000
1959,792,152747,2,68000
1960,792,115178,3,63000
1961,793,57415,3,59000
1962,794,205459,2,45000
1963,795,67008,2,65000
1964,795,123577,3,40000
1965,795,161937,1,88000
1966,795,136869,1,83000
1967,796,59513,3,88000
1968,796,61086,3,59000
