orderId,userId,shopId,totalAmount,orderStatus,createdAt
448,336,1215,111000,COMPLETED,2026-01-10T15:07:16.612
449,7568,118,209000,CREATED,2026-01-14T15:07:16.612
450,6545,759,147000,PAID,2025-12-29T15:07:16.612
451,1438,945,90000,CREATED,2026-01-02T15:07:16.612
452,2696,522,114000,CREATED,2026-01-16T15:07:16.612
453,5271,476,90000,SHIPPING,2025-12-29T15:07:16.612
454,4392,999,183000,COMPLETED,2026-01-24T15:07:16.612
455,7418,1635,129000,COMPLETED,2026-01-09T15:07:16.612
456,6943,496,108000,PAID,2026-01-17T15:07:16.612
457,5669,184,96000,COMPLETED,2026-01-13T15:07:16.612
458,8094,266,210000,COMPLETED,2026-01-17T15:07:16.612
459,2474,763,210000,PAID,2026-01-11T15:07:16.612
460,233,1138,53000,SHIPPING,2026-01-23T15:07:16.612
461,5655,1558,108000,COMPLETED,2026-01-21T15:07:16.612
462,824,1413,75000,CREATED,2026-01-16T15:07:16.612
463,7653,1102,223000,CREATED,2026-01-01T15:07:16.612
464,8101,11,99000,COMPLETED,2026-01-11T15:07:16.612
465,6934,1086,126000,PAID,2026-01-07T15:07:16.612
466,7423,1983,232000,CREATED,2026-01-22T15:07:16.612
467,9922,1282,114000,PAID,2025-12-31T15:07:16.612
468,2157,364,227000,PAID,2026-01-03T15:07:16.612
469,4829,1910,64000,PAID,2026-01-06T15:07:16.612
470,1287,1806,177000,PAID,2026-01-19T15:07:16.612
471,4987,724,192000,CREATED,2026-01-25T15:07:16.612
472,4075,270,234000,SHIPPING,2026-01-22T15:07:16.612
473,2090,1830,96000,PAID,2026-01-02T15:07:16.612
474,397,1530,137000,PAID,2026-01-23T15:07:16.612
475,9485,19,194000,COMPLETED,2026-01-21T15:07:16.612
476,6293,1397,210000,COMPLETED,2026-01-04T15:07:16.612
477,291,1913,147000,PAID,2025-12-31T15:07:16.612
478,3419,318,194000,CREATED,2026-01-27T15:07:16.612
479,2140,712,75000,SHIPPING,2026-01-20T15:07:16.612
480,500,949,203000,SHIPPING,2026-01-19T15:07:16.612
481,5839,1101,93000,PAID,2026-01-16T15:07:16.612
482,6763,1518,92000,COMPLETED,2026-01-22T15:07:16.612
483,1589,548,84000,COMPLETED,2026-01-12T15:07:16.612
484,5318,1501,143000,SHIPPING,2026-01-18T15:07:16.612
485,9156,1112,62000,SHIPPING,2026-01-17T15:07:16.612
486,9078,1939,74000,COMPLETED,2026-01-08T15:07:16.612
487,8715,1158,52000,PAID,2026-01-24T15:07:16.612
488,6046,1025,170000,COMPLETED,2026-01-11T15:07:16.612
489,2079,7,207000,COMPLETED,2026-01-19T15:07:16.612
490,6663,1907,225000,SHIPPING,2026-01-06T15:07:16.612
491,707,1575,124000,COMPLETED,2026-01-17T15:07:16.612
492,5220,468,124000,SHIPPING,2026-01-26T15:07:16.612
493,1966,1347,170000,COMPLETED,2026-01-17T15:07:16.612
494,6177,60,198000,CREATED,2026-01-05T15:07:16.612
495,7052,436,207000,PAID,2026-01-25T15:07:16.612
496,1950,1715,76000,PAID,2026-01-24T15:07:16.612
497,8554,321,136000,PAID,2026-01-13T15:07:16.612
498,889,31,194000,PAID,2025-12-31T15:07:16.612
499,8487,1512,191000,PAID,2026-01-14T15:07:16.612
500,3931,205,195000,PAID,2026-01-24T15:07:16.612
501,513,1990,173000,CREATED,2025-12-31T15:07:16.612
502,4033,969,75000,SHIPPING,2026-01-22T15:07:16.612
503,8805,162,219000,PAID,2026-01-27T15:07:16.612
504,5511,1343,177000,PAID,2025-12-31T15:07:16.612
505,6752,1621,159000,PAID,2026-01-16T15:07:16.612
506,3458,1549,122000,CREATED,2026-01-11T15:07:16.612
507,8783,1978,181000,SHIPPING,2026-01-01T15:07:16.612
508,4496,1036,87000,COMPLETED,2026-01-12T15:07:16.612
509,3375,295,236000,COMPLETED,2026-01-24T15:07:16.612
510,9828,1055,181000,COMPLETED,2026-01-23T15:07:16.612
511,6447,427,57000,PAID,2026-01-09T15:07:16.612
512,2884,411,138000,CREATED,2026-01-18T15:07:16.612
513,6662,934,138000,SHIPPING,2025-12-29T15:07:16.612
514,2046,139,97000,COMPLETED,2026-01-13T15:07:16.612
515,4428,509,105000,SHIPPING,2026-01-18T15:07:16.612
516,8548,1242,97000,PAID,2026-01-25T15:07:16.612
517,8267,213,184000,SHIPPING,2026-01-14T15:07:16.612
518,3444,1714,85000,SHIPPING,2025-12-29T15:07:16.612
519,7555,1938,108000,SHIPPING,2026-01-26T15:07:16.612
520,8313,1358,236000,CREATED,2026-01-04T15:07:16.612
521,6270,1856,75000,SHIPPING,2026-01-24T15:07:16.612
522,434,1109,125000,PAID,2026-01-14T15:07:16.612
523,178,794,205000,COMPLETED,2026-01-25T15:07:16.612
524,8385,781,145000,PAID,2026-01-11T15:07:16.612
525,4188,1211,67000,COMPLETED,2025-12-29T15:07:16.612
526,1427,1434,145000,PAID,2026-01-18T15:07:16.612
527,15,741,232000,PAID,2026-01-15T15:07:16.612
528,2837,1668,74000,COMPLETED,2026-01-27T15:07:16.612
529,2816,1320,172000,CREATED,2026-01-03T15:07:16.612
530,5341,380,145000,PAID,2026-01-24T15:07:16.612
531,7862,1636,160000,CREATED,2026-01-06T15:07:16.612
532,5882,1282,152000,SHIPPING,2026-01-21T15:07:16.612
533,5658,1002,122000,CREATED,2026-01-03T15:07:16.612
534,8477,1825,151000,PAID,2026-01-23T15:07:16.612
535,7281,925,141000,CREATED,2026-01-08T15:07:16.612
536,1330,1590,62000,SHIPPING,2026-01-18T15:07:16.612
537,6502,929,132000,CREATED,2026-01-15T15:07:16.612
538,571,1444,201000,PAID,2025-12-30T15:07:16.612
539,3120,281,82000,COMPLETED,2026-01-06T15:07:16.612
540,8670,501,92000,PAID,2026-01-27T15:07:16.612
541,3997,626,242000,CREATED,2026-01-02T15:07:16.612
542,3385,257,73000,PAID,2026-01-04T15:07:16.612
543,6296,763,98000,PAID,2026-01-21T15:07:16.612
544,9587,1268,137000,CREATED,2026-01-26T15:07:16.612
545,105,1477,194000,SHIPPING,2025-12-29T15:07:16.612
546,6893,15,91000,CREATED,2026-01-12T15:07:16.612
547,7336,159,67000,PAID,2026-01-22T15:07:16.612
548,3349,965,67000,COMPLETED,2026-01-05T15:07:16.612
549,9378,745,205000,COMPLETED,2026-01-10T15:07:16.612
550,4136,616,115000,CREATED,2026-01-07T15:07:16.612
551,4039,1468,92000,COMPLETED,2026-01-15T15:07:16.612
552,9796,701,158000,SHIPPING,2026-01-01T15:07:16.612
553,4775,423,127000,COMPLETED,2025-12-30T15:07:16.612
554,369,1412,224000,COMPLETED,2026-01-09T15:07:16.612
555,6491,1687,217000,SHIPPING,2026-01-23T15:07:16.612
556,7538,483,150000,CREATED,2025-12-29T15:07:16.612
557,5943,1842,204000,SHIPPING,2026-01-13T15:07:16.612
558,3556,693,104000,CREATED,2026-01-16T15:07:16.612
559,8099,1333,215000,PAID,2026-01-16T15:07:16.612
560,541,627,234000,CREATED,2026-01-08T15:07:16.612
561,2302,536,174000,SHIPPING,2026-01-25T15:07:16.612
562,6352,972,88000,PAID,2026-01-13T15:07:16.612
563,6596,124,137000,SHIPPING,2026-01-03T15:07:16.612
564,7407,1632,207000,CREATED,2026-01-10T15:07:16.612
565,7963,663,131000,PAID,2026-01-25T15:07:16.612
566,5665,905,240000,PAID,2026-01-07T15:07:16.612
567,3921,1799,249000,CREATED,2026-01-12T15:07:16.612
568,6735,1097,246000,CREATED,2026-01-04T15:07:16.612
569,5567,638,125000,COMPLETED,2026-01-26T15:07:16.612
570,5050,1969,169000,CREATED,2026-01-19T15:07:16.612
571,8437,756,83000,CREATED,2026-01-15T15:07:16.612
572,3779,788,75000,PAID,2025-12-30T15:07:16.612
573,4929,1391,138000,SHIPPING,2026-01-23T15:07:16.612
574,1182,857,220000,SHIPPING,2026-01-09T15:07:16.612
575,7755,300,179000,SHIPPING,2026-01-17T15:07:16.612
576,2820,1574,227000,CREATED,2026-01-08T15:07:16.612
577,9981,702,226000,CREATED,2026-01-14T15:07:16.612
578,1132,1247,193000,PAID,2026-01-05T15:07:16.612
579,8397,1422,240000,CREATED,2026-01-09T15:07:16.612
580,5215,1155,225000,PAID,2025-12-31T15:07:16.612
581,5740,1320,232000,SHIPPING,2026-01-12T15:07:16.612
582,1604,280,168000,COMPLETED,2026-01-04T15:07:16.612
583,1322,1703,225000,SHIPPING,2026-01-23T15:07:16.612
584,4339,753,116000,COMPLETED,2025-12-30T15:07:16.612
585,9837,1682,152000,SHIPPING,2026-01-20T15:07:16.612
586,4986,565,94000,CREATED,2026-01-05T15:07:16.612
587,2033,1842,124000,COMPLETED,2026-01-02T15:07:16.612
588,4683,1015,88000,COMPLETED,2026-01-02T15:07:16.612
589,4769,637,167000,CREATED,2026-01-05T15:07:16.612
590,9878,399,231000,SHIPPING,2026-01-22T15:07:16.612
591,8699,1559,79000,PAID,2026-01-23T15:07:16.612
592,6538,1204,240000,CREATED,2025-12-29T15:07:16.612
593,421,851,193000,COMPLETED,2026-01-07T15:07:16.612
594,37,1875,229000,CREATED,2026-01-15T15:07:16.612
595,7669,403,78000,CREATED,2026-01-19T15:07:16.612
596,8445,1723,156000,CREATED,2026-01-04T15:07:16.612
597,7578,1792,69000,COMPLETED,2026-01-11T15:07:16.612
598,5583,663,130000,SHIPPING,2026-01-07T15:07:16.612
599,7643,885,67000,CREATED,2026-01-05T15:07:16.612
600,2978,1291,141000,COMPLETED,2026-01-23T15:07:16.612
601,7295,1024,132000,PAID,2025-12-31T15:07:16.612
602,4022,378,167000,PAID,2026-01-07T15:07:16.612
603,9649,1232,53000,SHIPPING,2026-01-22T15:07:16.612
604,259,1484,121000,PAID,2026-01-08T15:07:16.612
605,2015,1600,70000,SHIPPING,2026-01-15T15:07:16.612
606,5911,1915,233000,CREATED,2026-01-09T15:07:16.612
607,5661,1281,216000,CREATED,2026-01-22T15:07:16.612
608,4814,1172,133000,CREATED,2026-01-13T15:07:16.612
609,9030,276,62000,CREATED,2026-01-04T15:07:16.612
610,4240,192,237000,CREATED,2025-12-30T15:07:16.612
611,9391,990,210000,PAID,2026-01-18T15:07:16.612
612,5619,1751,134000,CREATED,2026-01-17T15:07:16.612
613,6684,1045,237000,SHIPPING,2026-01-21T15:07:16.612
614,3230,1384,160000,COMPLETED,2026-01-21T15:07:16.612
615,1680,296,166000,CREATED,2026-01-16T15:07:16.612
616,9339,1454,59000,CREATED,2026-01-22T15:07:16.612
617,6997,1764,194000,COMPLETED,2026-01-11T15:07:16.612
618,9233,1243,205000,PAID,2026-01-04T15:07:16.612
619,217,1535,170000,PAID,2026-01-05T15:07:16.612
620,5858,287,59000,COMPLETED,2025-12-31T15:07:16.612
621,4272,335,186000,SHIPPING,2026-01-01T15:07:16.612
622,4782,253,219000,PAID,2025-12-29T15:07:16.612
623,8283,1696,196000,PAID,2026-01-25T15:07:16.612
624,3344,780,55000,PAID,2026-01-10T15:07:16.612
625,1916,366,219000,CREATED,2026-01-27T15:07:16.612
626,3633,771,121000,CREATED,2026-01-12T15:07:16.612
627,2957,350,211000,COMPLETED,2026-01-26T15:07:16.612
628,7513,934,83000,CREATED,2026-01-11T15:07:16.612
629,5194,458,155000,PAID,2026-01-27T15:07:16.612
630,940,669,65000,CREATED,2026-01-12T15:07:16.612
631,5603,1498,145000,PAID,2026-01-23T15:07:16.612
632,6639,656,133000,CREATED,2026-01-06T15:07:16.612
633,7387,795,61000,CREATED,2026-01-27T15:07:16.612
634,9456,178,79000,PAID,2026-01-18T15:07:16.612
635,6890,1295,76000,SHIPPING,2026-01-10T15:07:16.612
636,4385,1649,234000,COMPLETED,2026-01-20T15:07:16.612
637,8107,1916,76000,PAID,2026-01-23T15:07:16.612
638,2680,1802,228000,SHIPPING,2026-01-21T15:07:16.612
639,240,1615,172000,PAID,2025-12-29T15:07:16.612
640,7586,1970,162000,PAID,2026-01-22T15:07:16.612
641,8359,173,114000,PAID,2026-01-02T15:07:16.612
642,7372,405,123000,SHIPPING,2026-01-25T15:07:16.612
643,9009,931,207000,CREATED,2026-01-19T15:07:16.612
644,6552,1254,96000,CREATED,2025-12-29T15:07:16.612
645,680,644,200000,CREATED,2026-01-06T15:07:16.612
646,4840,938,63000,SHIPPING,2026-01-25T15:07:16.612
647,9614,147,200000,CREATED,2026-01-04T15:07:16.612
648,3998,1464,71000,CREATED,2026-01-11T15:07:16.612
649,4898,561,57000,COMPLETED,2026-01-24T15:07:16.612
650,4777,1242,223000,CREATED,2026-01-20T15:07:16.612
651,5463,930,136000,COMPLETED,2026-01-08T15:07:16.612
652,2201,879,203000,CREATED,2026-01-18T15:07:16.612
653,3479,796,232000,CREATED,2026-01-04T15:07:16.612
654,3840,1475,55000,SHIPPING,2026-01-11T15:07:16.612
655,1575,452,172000,SHIPPING,2026-01-06T15:07:16.612
656,1123,1709,235000,COMPLETED,2026-01-27T15:07:16.612
657,6501,525,214000,COMPLETED,2026-01-27T15:07:16.612
658,8214,274,203000,CREATED,2026-01-10T15:07:16.612
659,9775,767,108000,COMPLETED,2026-01-09T15:07:16.612
660,8183,1510,216000,CREATED,2026-01-23T15:07:16.612
661,6527,1656,177000,SHIPPING,2026-01-08T15:07:16.612
662,7293,992,50000,PAID,2026-01-18T15:07:16.612
663,9259,251,52000,CREATED,2026-01-27T15:07:16.612
664,5962,556,53000,SHIPPING,2026-01-18T15:07:16.612
665,263,1410,86000,SHIPPING,2026-01-13T15:07:16.612
666,8702,574,84000,SHIPPING,2026-01-14T15:07:16.612
667,1922,1447,92000,PAID,2026-01-25T15:07:16.612
668,5506,984,90000,CREATED,2026-01-23T15:07:16.612
669,1481,1125,72000,PAID,2026-01-06T15:07:16.612
670,9524,235,162000,SHIPPING,2026-01-01T15:07:16.612
671,2618,1465,51000,CREATED,2026-01-09T15:07:16.612
672,5365,1140,190000,CREATED,2026-01-21T15:07:16.612
673,3524,1067,137000,SHIPPING,2026-01-04T15:07:16.612
674,1541,1123,185000,SHIPPING,2026-01-17T15:07:16.612
675,9881,962,185000,CREATED,2026-01-19T15:07:16.612
676,2640,452,217000,CREATED,2026-01-10T15:07:16.612
677,275,746,118000,PAID,2026-01-12T15:07:16.612
678,4087,1843,138000,PAID,2026-01-21T15:07:16.612
679,8279,1243,195000,SHIPPING,2026-01-03T15:07:16.612
680,2034,851,219000,SHIPPING,2026-01-07T15:07:16.612
681,1849,92,168000,PAID,2026-01-03T15:07:16.612
682,2710,1335,240000,PAID,2025-12-31T15:07:16.612
683,6974,751,152000,CREATED,2025-12-30T15:07:16.612
684,436,1563,68000,CREATED,2026-01-19T15:07:16.612
685,8889,1753,198000,PAID,2026-01-05T15:07:16.612
686,5232,245,206000,SHIPPING,2026-01-10T15:07:16.612
687,1604,567,104000,COMPLETED,2026-01-01T15:07:16.612
688,5832,908,80000,PAID,2026-01-23T15:07:16.612
689,7492,1524,86000,SHIPPING,2026-01-15T15:07:16.612
690,3067,867,189000,COMPLETED,2025-12-31T15:07:16.612
691,9312,1259,61000,SHIPPING,2025-12-30T15:07:16.612
692,4075,46,207000,COMPLETED,2026-01-09T15:07:16.612
693,4060,1886,219000,COMPLETED,2026-01-25T15:07:16.612
694,6884,1908,247000,SHIPPING,2026-01-08T15:07:16.612
695,5753,1628,106000,COMPLETED,2026-01-09T15:07:16.612
696,8088,291,70000,COMPLETED,2026-01-23T15:07:16.612
697,4038,955,233000,SHIPPING,2026-01-10T15:07:16.612
698,5636,1185,115000,PAID,2026-01-26T15:07:16.612
699,206,1339,233000,CREATED,2026-01-15T15:07:16.612
700,9817,1573,213000,PAID,2026-01-08T15:07:16.612
701,2446,623,172000,COMPLETED,2026-01-23T15:07:16.612
702,9793,402,85000,CREATED,2026-01-08T15:07:16.612
703,4671,245,106000,SHIPPING,2026-01-14T15:07:16.612
704,2284,590,150000,PAID,2026-01-20T15:07:16.612
705,8386,1748,72000,CREATED,2026-01-17T15:07:16.612
706,9853,892,81000,CREATED,2026-01-26T15:07:16.612
707,2169,1501,182000,CREATED,2026-01-20T15:07:16.612
708,1760,1652,62000,CREATED,2026-01-09T15:07:16.612
709,6977,1738,242000,CREATED,2026-01-01T15:07:16.612
710,1151,1798,163000,COMPLETED,2026-01-21T15:07:16.612
711,7551,1301,138000,SHIPPING,2026-01-11T15:07:16.612
712,7818,1443,195000,SHIPPING,2026-01-05T15:07:16.612
713,6493,59,76000,COMPLETED,2026-01-18T15:07:16.612
714,1309,949,110000,CREATED,2026-01-18T15:07:16.612
715,7316,1195,191000,CREATED,2026-01-21T15:07:16.612
716,4585,549,210000,COMPLETED,2026-01-14T15:07:16.612
717,5628,586,102000,PAID,2026-01-27T15:07:16.612
718,434,1318,135000,CREATED,2025-12-30T15:07:16.612
719,6517,188,199000,CREATED,2026-01-06T15:07:16.612
720,8274,1086,227000,CREATED,2026-01-03T15:07:16.612
721,8174,839,129000,PAID,2026-01-20T15:07:16.612
722,433,378,52000,SHIPPING,2026-01-06T15:07:16.612
723,1732,39,186000,PAID,2026-01-01T15:07:16.612
724,3240,691,227000,CREATED,2026-01-01T15:07:16.612
725,2343,1985,150000,PAID,2026-01-03T15:07:16.612
726,8966,124,198000,PAID,2026-01-03T15:07:16.612
727,6289,1792,87000,CREATED,2026-01-03T15:07:16.612
728,7803,745,158000,PAID,2026-01-22T15:07:16.612
729,2285,1880,83000,COMPLETED,2026-01-16T15:07:16.612
730,4133,95,176000,CREATED,2026-01-21T15:07:16.612
731,434,927,184000,COMPLETED,2026-01-14T15:07:16.612
732,875,1675,223000,PAID,2026-01-16T15:07:16.612
733,1724,1886,110000,PAID,2026-01-11T15:07:16.612
734,113,1235,147000,CREATED,2026-01-23T15:07:16.612
735,6689,900,125000,CREATED,2026-01-08T15:07:16.612
736,3530,660,181000,SHIPPING,2025-12-31T15:07:16.612
737,9381,90,123000,COMPLETED,2026-01-26T15:07:16.612
738,3067,1814,87000,CREATED,2026-01-19T15:07:16.612
739,9222,1098,217000,SHIPPING,2026-01-10T15:07:16.612
740,4059,1835,139000,SHIPPING,2026-01-07T15:07:16.612
741,2486,904,192000,COMPLETED,2026-01-19T15:07:16.612
742,2244,1657,128000,PAID,2026-01-03T15:07:16.612
743,5418,1381,105000,CREATED,2026-01-17T15:07:16.612
744,7914,220,76000,SHIPPING,2026-01-12T15:07:16.612
745,1587,752,97000,COMPLETED,2026-01-05T15:07:16.612
746,9729,456,139000,SHIPPING,2026-01-04T15:07:16.612
747,187,425,121000,SHIPPING,2026-01-09T15:07:16.612
748,730,52,233000,COMPLETED,2026-01-22T15:07:16.612
749,3987,129,190000,COMPLETED,2026-01-24T15:07:16.612
750,3978,124,163000,PAID,2026-01-27T15:07:16.612
751,7262,1399,130000,SHIPPING,2025-12-30T15:07:16.612
752,1988,1701,232000,SHIPPING,2026-01-22T15:07:16.612
753,5718,1737,177000,PAID,2026-01-01T15:07:16.612
754,30,268,164000,CREATED,2026-01-27T15:07:16.612
755,5055,902,112000,CREATED,2026-01-27T15:07:16.612
756,8355,1993,226000,CREATED,2026-01-05T15:07:16.612
757,547,964,181000,SHIPPING,2026-01-07T15:07:16.612
758,8423,1822,58000,CREATED,2026-01-16T15:07:16.612
759,7813,1708,199000,PAID,2025-12-29T15:07:16.612
760,8137,786,184000,CREATED,2026-01-08T15:07:16.612
761,5343,1135,120000,CREATED,2026-01-09T15:07:16.612
762,5685,348,86000,SHIPPING,2026-01-26T15:07:16.612
763,657,247,171000,COMPLETED,2026-01-24T15:07:16.612
764,2188,1630,156000,PAID,2026-01-07T15:07:16.612
765,2440,775,137000,PAID,2026-01-03T15:07:16.612
766,7529,1538,159000,SHIPPING,2026-01-27T15:07:16.612
767,3990,1901,71000,SHIPPING,2026-01-13T15:07:16.612
768,3667,1146,152000,COMPLETED,2026-01-26T15:07:16.612
769,2032,98,166000,PAID,2026-01-17T15:07:16.612
770,2977,1157,217000,CREATED,2025-12-29T15:07:16.612
771,7907,1580,69000,CREATED,2026-01-24T15:07:16.612
772,5126,716,204000,COMPLETED,2026-01-11T15:07:16.612
773,9862,1609,141000,PAID,2026-01-09T15:07:16.612
774,5162,1486,188000,COMPLETED,2026-01-04T15:07:16.612
775,6413,78,205000,CREATED,2026-01-21T15:07:16.612
776,9703,722,169000,COMPLETED,2026-01-04T15:07:16.612
777,5535,800,83000,CREATED,2026-01-04T15:07:16.612
778,6886,453,163000,COMPLETED,2026-01-16T15:07:16.612
779,7592,28,219000,PAID,2026-01-05T15:07:16.612
780,2891,922,164000,PAID,2026-01-13T15:07:16.612
781,7778,1988,146000,CREATED,2026-01-03T15:07:16.612
782,2476,1849,215000,PAID,2026-01-04T15:07:16.612
783,3108,894,176000,PAID,2026-01-09T15:07:16.612
784,164,1703,89000,PAID,2026-01-26T15:07:16.612
785,1217,432,235000,SHIPPING,2026-01-24T15:07:16.612
786,2182,1148,248000,PAID,2026-01-20T15:07:16.612
787,8820,1180,129000,SHIPPING,2025-12-30T15:07:16.612
788,8063,643,159000,PAID,2026-01-04T15:07:16.612
789,8708,1516,220000,CREATED,2026-01-10T15:07:16.612
790,747,1852,215000,COMPLETED,2026-01-26T15:07:16.612
791,4539,1508,108000,SHIPPING,2026-01-12T15:07:16.612
792,709,1795,57000,PAID,2026-01-25T15:07:16.612
793,7473,738,84000,SHIPPING,2026-01-21T15:07:16.612
794,6761,1549,58000,COMPLETED,2025-12-29T15:07:16.612
795,1889,1640,231000,COMPLETED,2026-01-21T15:07:16.612
796,7488,516,63000,CREATED,2026-01-23T15:07:16.612
797,9414,1422,194000,SHIPPING,2026-01-16T15:07:16.612
798,3037,1442,101000,CREATED,2026-01-21T15:07:16.612
799,8626,514,220000,CREATED,2026-01-05T15:07:16.612
800,1243,1492,66000,COMPLETED,2026-01-03T15:07:16.612
801,584,1568,204000,CREATED,2026-01-27T15:07:16.612
802,8995,1819,65000,COMPLETED,2026-01-05T15:07:16.612
803,998,631,112000,COMPLETED,2026-01-01T15:07:16.612
804,2853,27,53000,SHIPPING,2026-01-07T15:07:16.612
805,4693,1281,180000,CREATED,2026-01-27T15:07:16.612
806,1973,1242,187000,COMPLETED,2026-01-02T15:07:16.612
807,7962,581,242000,COMPLETED,2026-01-17T15:07:16.612
808,1619,1370,198000,SHIPPING,2026-01-19T15:07:16.612
809,3380,32,158000,SHIPPING,2026-01-17T15:07:16.612
810,9921,478,75000,COMPLETED,2026-01-11T15:07:16.612
811,2558,986,167000,PAID,2026-01-04T15:07:16.612
812,3969,1195,113000,PAID,2026-01-05T15:07:16.612
813,1725,1159,204000,CREATED,2026-01-26T15:07:16.612
814,4603,1473,232000,CREATED,2026-01-12T15:07:16.612
815,474,1779,195000,PAID,2026-01-10T15:07:16.612
816,3270,1030,189000,PAID,2026-01-04T15:07:16.612
817,4435,879,147000,COMPLETED,2026-01-10T15:07:16.612
818,6124,1470,84000,COMPLETED,2025-12-29T15:07:16.612
819,8825,285,66000,SHIPPING,2026-01-27T15:07:16.612
820,5073,1093,181000,PAID,2026-01-08T15:07:16.612
821,158,1356,167000,PAID,2025-12-30T15:07:16.612
822,3557,459,233000,SHIPPING,2026-01-12T15:07:16.612
823,6406,1211,85000,COMPLETED,2026-01-11T15:07:16.612
824,9555,1294,156000,COMPLETED,2026-01-06T15:07:16.612
825,7206,1574,130000,SHIPPING,2026-01-13T15:07:16.612
826,1124,724,208000,CREATED,2026-01-17T15:07:16.612
827,1812,1524,169000,COMPLETED,2026-01-06T15:07:16.612
828,7546,670,230000,COMPLETED,2025-12-29T15:07:16.612
829,4635,1877,92000,PAID,2026-01-07T15:07:16.612
830,3474,888,57000,PAID,2025-12-31T15:07:16.612
831,2743,1784,185000,SHIPPING,2026-01-26T15:07:16.612
832,8550,1606,247000,SHIPPING,2026-01-02T15:07:16.612
833,8112,408,186000,PAID,2026-01-09T15:07:16.612
834,7157,1118,163000,CREATED,2025-12-31T15:07:16.612
835,5185,687,197000,COMPLETED,2026-01-06T15:07:16.612
836,5739,62,82000,PAID,2026-01-15T15:07:16.612
837,1735,1683,105000,CREATED,2026-01-24T15:07:16.612
838,7400,1873,185000,SHIPPING,2026-01-02T15:07:16.612
839,6488,878,59000,COMPLETED,2026-01-10T15:07:16.612
840,5204,54,216000,SHIPPING,2026-01-04T15:07:16.612
841,4614,1058,61000,SHIPPING,2026-01-14T15:07:16.612
842,5014,25,215000,PAID,2026-01-27T15:07:16.612
843,7603,134,154000,COMPLETED,2026-01-10T15:07:16.612
844,2256,1884,115000,COMPLETED,2026-01-14T15:07:16.612
845,4311,1101,234000,SHIPPING,2026-01-02T15:07:16.612
846,6573,1402,88000,COMPLETED,2026-01-24T15:07:16.612
847,6212,475,79000,COMPLETED,2026-01-25T15:07:16.612
848,7468,968,157000,PAID,2026-01-07T15:07:16.612
849,4671,1849,53000,PAID,2026-01-04T15:07:16.612
